book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
1225,128,8,11345,668,3,46,2001,117,3
613,387,1,8765,620,4,2,2009,16,3
454,171,10,5146,443,6,17,2011,152,2
535,401,8,2588,340,9,29,2000,89,2
2311,14,4,1837,631,9,42,2020,52,1
2549,314,8,8450,572,3,34,2019,31,1
635,58,7,29874,552,4,31,2017,59,5
2428,215,8,15868,388,2,26,2020,117,3
2523,258,5,3856,276,9,33,2009,129,2
2152,372,10,22320,180,3,10,2014,8,6
460,217,9,23819,447,4,35,2016,45,1
1163,434,8,26092,364,8,4,2010,118,7
2218,404,7,5140,392,5,13,2007,46,6
337,416,2,10415,459,3,13,2019,25,5
1537,168,9,18379,240,2,47,2020,26,7
1906,178,10,6687,287,3,6,2009,37,7
129,68,10,17971,121,1,34,2020,130,7
1901,239,4,5877,371,2,24,2005,178,6
2449,1,7,21387,426,5,41,2003,193,6
928,271,2,9257,695,3,29,2014,187,7
2728,42,8,29611,419,5,18,2001,162,5
1248,164,2,26415,518,4,7,2021,61,3
1518,107,4,28543,615,9,32,2014,80,7
2175,348,6,18926,423,1,43,2014,179,7
1717,380,4,1471,111,1,5,2014,199,6
2523,398,6,29318,473,4,2,2013,158,7
1819,32,8,21019,185,2,27,2004,23,6
228,52,9,23096,640,3,16,2014,63,3
2740,190,1,24355,425,3,43,2003,197,7
34,369,6,7465,409,9,7,2014,196,4
15,169,1,22637,629,2,39,2000,2,7
1141,162,8,22548,140,4,25,2004,29,6
1686,208,4,19652,389,5,21,2020,168,5
2294,75,6,21135,203,3,25,2017,144,1
2851,12,10,15106,597,2,21,2001,56,4
2615,9,2,13594,458,10,14,2016,1,3
2133,215,9,25931,270,6,24,2014,153,7
985,230,8,27330,152,7,15,2018,97,6
593,35,5,12437,411,3,35,2007,178,1
2149,10,1,10512,421,2,7,2001,87,5
2297,411,10,27318,640,3,50,2003,89,4
630,376,8,7692,301,9,7,2006,31,6
1011,35,7,728,87,10,30,2010,77,7
676,75,3,20581,642,3,1,2001,11,6
2974,82,2,28896,119,6,14,2007,83,7
1047,155,4,22058,641,4,1,2020,62,3
1737,276,9,24085,580,6,32,2013,69,7
1896,255,2,26305,179,7,47,2001,37,4
798,246,5,2444,157,5,3,2015,167,7
2544,247,3,29158,211,6,40,2007,192,6
2378,256,3,29169,258,10,10,2016,172,7
162,50,4,9383,377,4,16,2012,110,3
1308,44,10,5189,81,2,22,2008,81,6
2172,132,2,9525,189,6,7,2008,50,7
1413,129,4,4909,568,4,22,2003,190,4
455,303,5,22704,237,6,15,2001,68,6
480,375,3,26217,394,5,22,2002,13,4
1337,293,4,2511,622,8,26,2005,191,1
2098,293,1,12707,236,3,43,2011,180,3
1676,32,3,19788,699,3,17,2016,160,5
835,312,5,9278,200,1,26,2020,89,3
1405,294,4,17880,131,3,8,2001,49,6
1610,450,4,17572,414,6,32,2019,101,6
1133,360,3,6089,622,8,43,2016,198,3
2597,427,6,26409,655,6,26,2012,20,6
188,188,1,6640,616,9,50,2004,54,7
2163,30,9,16311,102,6,33,2007,85,2
929,14,1,21408,98,9,19,2000,10,4
1482,388,5,16437,453,8,50,2006,70,1
32,171,4,25985,515,6,33,2019,14,2
864,154,2,8666,281,6,24,2017,61,2
2952,29,4,16194,672,9,33,2013,66,3
2722,298,6,24901,416,9,41,2004,59,5
790,446,2,6883,154,3,37,2013,26,6
1633,375,8,6927,489,3,16,2000,29,4
1755,253,4,24123,366,10,21,2014,5,1
1925,185,8,18275,694,6,30,2017,197,2
2781,231,10,3912,323,10,14,2013,17,7
703,364,3,12272,492,5,20,2019,197,1
1002,13,8,24451,463,9,42,2020,174,4
2734,22,7,5169,512,4,31,2002,155,5
1533,98,8,18373,140,1,37,2015,48,3
2786,360,7,18686,360,3,21,2009,15,5
567,262,9,3011,680,8,22,2021,126,3
1992,225,2,3498,80,10,19,2008,152,4
2967,341,2,977,291,5,42,2000,162,3
390,279,5,13262,166,2,23,2015,135,1
596,355,10,3175,640,9,32,2004,175,4
1385,204,10,21950,429,10,37,2020,112,4
1648,117,7,15967,209,7,3,2015,91,3
1865,66,5,24746,256,1,28,2018,8,5
1646,223,10,19330,559,4,18,2006,27,3
1258,390,2,8757,594,9,17,2008,42,3
2197,93,6,8695,447,10,25,2016,99,1
80,289,8,16870,500,10,13,2006,33,6
175,22,6,27765,532,10,37,2011,134,2
1986,148,5,6597,379,1,44,2010,97,3
1613,5,3,16552,511,7,2,2010,176,1
884,381,3,957,208,9,31,2002,90,1
307,246,9,3888,189,6,11,2020,50,1
1692,144,6,13149,516,10,1,2009,180,7
2481,114,9,22572,628,7,44,2010,193,3
2116,411,3,14826,571,4,19,2016,9,3
1528,381,1,5806,485,10,14,2013,89,4
2575,230,4,24888,485,5,4,2018,124,1
692,306,2,29728,242,9,50,2021,91,1
2223,177,8,14209,325,2,40,2003,200,7
30,117,4,8954,623,1,24,2004,126,4
411,395,10,22748,276,9,26,2006,159,1
1490,340,1,7992,510,4,17,2019,10,6
2911,415,9,3648,286,1,7,2001,130,1
2065,5,6,21386,416,3,11,2001,144,2
1752,7,8,20033,679,8,6,2014,19,5
2554,125,4,17631,489,8,45,2010,79,4
2149,25,9,6883,505,1,28,2015,4,5
1104,283,4,19635,666,5,22,2014,173,1
810,276,5,29144,532,4,2,2010,84,7
2117,48,8,22625,234,7,25,2005,128,2
889,288,2,3148,139,6,42,2013,146,2
96,94,1,2523,187,2,19,2009,76,2
2977,351,9,20834,214,7,9,2012,101,2
1936,186,7,13562,211,7,22,2017,29,2
1983,82,4,26087,315,4,36,2017,27,7
1093,96,3,27615,544,8,15,2001,154,6
947,164,4,16892,359,4,32,2002,149,1
719,410,4,7485,192,2,27,2019,101,7
2708,8,8,16083,405,7,48,2018,118,4
1987,102,1,25141,240,7,3,2004,3,5
973,302,3,4631,331,6,33,2000,143,1
740,330,7,27013,349,2,38,2008,115,2
271,73,8,12576,681,2,41,2010,49,3
1175,270,10,20217,245,10,18,2006,63,5
2498,392,8,12764,463,6,14,2008,150,1
1165,39,10,3920,372,9,20,2016,110,3
56,296,1,17623,443,1,2,2017,66,2
1849,123,3,15721,559,10,34,2006,38,6
2033,339,4,19715,687,5,20,2014,146,3
897,254,8,9504,457,1,24,2011,123,3
323,388,4,6432,527,3,30,2012,52,5
1816,18,4,22000,276,5,30,2006,124,3
209,259,5,26564,271,1,15,2005,26,7
1752,329,1,6547,528,1,31,2014,100,7
1528,7,5,11557,354,5,13,2019,171,3
2935,263,9,1503,186,3,50,2003,195,2
1414,56,2,6793,80,8,8,2001,86,3
159,283,10,10743,88,7,43,2021,138,7
2583,307,6,26627,697,5,40,2006,65,5
1513,50,8,3422,409,6,49,2010,161,3
2497,370,6,14020,423,7,26,2021,138,2
2954,210,10,16819,611,6,20,2000,55,3
704,390,7,15086,301,5,12,2015,69,7
2728,257,8,3952,391,6,36,2015,53,3
857,117,4,20416,515,9,10,2012,168,5
1754,275,6,28169,458,4,6,2009,84,7
1398,445,7,18234,148,9,32,2021,60,3
72,134,3,26840,333,4,48,2000,9,2
2677,399,2,9927,684,5,36,2003,8,1
875,216,5,22838,294,1,17,2006,29,2
1933,12,5,27826,696,9,5,2005,159,6
2493,288,7,10895,282,2,48,2005,18,5
1785,270,9,7119,489,2,45,2015,121,6
245,295,6,14014,286,10,32,2014,119,4
139,150,10,26289,358,1,4,2019,77,3
1456,231,2,18016,332,1,7,2020,133,3
2203,201,2,12676,290,3,11,2012,100,6
2652,14,9,27540,273,8,45,2014,173,4
414,360,3,26967,669,6,30,2000,176,4
112,325,1,18176,581,2,40,2005,173,1
1972,439,3,29297,325,3,37,2020,199,5
901,97,6,22605,446,7,40,2014,150,5
2429,312,8,634,667,8,42,2011,88,1
1337,161,1,14885,526,2,6,2011,24,5
2373,418,3,1518,78,9,29,2007,104,5
782,256,3,3945,522,1,41,2018,78,2
1314,177,9,11704,611,6,50,2004,2,7
1163,256,6,20901,601,5,5,2018,97,1
142,70,4,13067,309,3,38,2000,195,7
1657,304,7,16963,127,6,41,2014,142,2
1342,196,2,13781,331,3,17,2000,21,6
374,5,5,14624,396,1,3,2001,37,3
42,206,4,3707,261,8,23,2008,37,6
2623,32,1,27923,313,6,6,2017,155,7
2653,132,1,14505,660,4,30,2007,156,4
5,200,10,5732,668,10,2,2000,169,3
1349,210,9,27370,517,1,7,2019,32,6
756,144,8,9856,512,10,45,2007,45,3
1925,230,4,19409,326,4,27,2016,154,1
958,401,10,25292,397,3,23,2006,3,2
8,317,6,152,522,1,27,2004,118,5
17,120,3,1214,470,7,1,2005,161,7
801,270,6,9900,143,5,49,2005,195,3
339,204,6,4779,545,2,42,2006,129,4
1075,241,2,3049,559,10,34,2005,9,3
1529,235,9,25763,348,5,15,2013,35,6
1237,11,4,23661,442,2,19,2017,59,2
739,52,5,11903,107,4,5,2007,200,6
823,210,4,25496,269,3,43,2001,87,5
763,119,7,365,617,5,36,2007,78,2
427,337,6,4567,299,7,35,2018,13,7
2639,238,4,16156,480,8,31,2005,20,4
2418,129,2,10218,220,1,50,2015,49,3
2166,34,8,6756,386,7,35,2019,11,4
1367,238,1,6364,641,3,37,2019,180,4
1561,201,1,24453,340,8,17,2003,122,6
98,321,2,14699,303,1,20,2021,3,3
1493,238,10,17468,84,6,14,2009,13,7
2049,102,4,20933,150,7,36,2003,35,2
2364,93,9,1606,563,7,5,2019,37,3
2177,327,6,22720,84,5,21,2020,76,3
106,147,2,1524,177,4,11,2012,190,4
745,383,7,23523,107,5,18,2020,196,7
1769,37,2,12665,346,7,6,2011,5,6
2563,316,2,2859,233,3,33,2020,139,7
1784,11,9,6962,258,2,48,2015,68,2
1342,225,7,23778,420,6,7,2019,92,2
102,335,1,4487,517,5,1,2011,34,5
1942,140,1,16788,303,10,19,2009,13,2
1448,195,9,17765,232,2,20,2018,85,6
691,225,7,10083,184,5,14,2009,106,3
2540,395,7,26666,172,9,35,2005,144,1
2263,27,7,28641,576,2,11,2017,181,2
2769,4,6,7827,558,6,31,2003,185,4
1336,191,5,21273,552,5,42,2007,27,6
116,410,6,6370,688,7,18,2019,101,2
2357,169,4,29509,618,3,13,2002,117,6
657,418,9,15976,567,9,23,2010,156,3
2617,124,5,5415,120,10,48,2002,98,5
190,114,5,3711,627,5,1,2018,84,7
1383,284,7,22547,384,10,21,2000,182,1
2317,20,1,21490,669,4,35,2020,30,7
2034,130,7,10266,369,7,31,2001,131,5
2051,203,1,14114,391,4,38,2000,97,1
1059,6,2,26965,417,1,31,2012,199,2
1214,441,9,20420,429,10,42,2003,146,1
1583,299,8,7354,93,10,11,2001,149,2
172,263,1,14851,256,1,23,2002,131,5
2417,303,6,5272,391,8,20,2012,59,4
297,336,3,4256,461,3,9,2010,10,5
1726,6,3,14316,493,9,39,2003,121,7
323,216,7,9633,355,9,46,2006,116,1
342,149,5,15114,633,3,31,2012,74,3
126,356,10,2603,247,4,35,2007,187,7
1089,299,4,24808,128,7,34,2012,169,4
2342,103,5,1021,377,8,5,2017,44,5
328,211,6,29434,614,8,24,2005,41,2
1738,64,10,1203,460,6,48,2002,117,1
2126,29,7,963,423,2,49,2011,162,3
2215,255,8,15542,194,2,14,2019,170,1
2893,448,10,9073,635,10,25,2002,61,6
2967,249,2,8693,202,8,36,2010,15,1
2209,295,7,9542,478,2,24,2021,198,7
259,113,2,8222,381,7,41,2011,94,4
652,205,5,3253,98,3,47,2000,153,4
61,309,3,2222,310,8,30,2018,180,7
396,171,7,1042,245,4,23,2009,148,5
2864,371,1,27966,614,6,12,2018,58,6
862,134,10,29421,196,7,14,2018,126,5
1536,115,10,9637,401,3,33,2002,80,4
1888,217,10,15801,100,4,28,2002,13,4
2471,245,6,18557,352,2,25,2002,83,2
121,31,10,17826,496,4,1,2019,91,4
1869,309,6,24476,138,6,32,2009,136,5
2752,184,3,19300,372,6,27,2005,138,2
716,73,4,5048,632,2,35,2002,7,5
281,193,2,13105,196,2,11,2003,68,2
2274,120,10,10076,622,9,12,2013,163,4
702,158,3,1641,461,8,36,2017,172,4
1183,237,3,766,161,10,6,2004,37,5
1467,247,9,2449,171,4,9,2016,191,5
2144,435,7,20566,525,9,29,2001,166,2
52,119,5,7439,337,10,32,2009,164,7
1469,214,6,27423,628,5,28,2004,177,7
188,319,4,18579,228,8,40,2008,148,5
45,228,9,19514,260,4,25,2020,112,1
8,443,2,9154,314,6,13,2011,114,2
273,204,6,8179,678,7,43,2010,24,6
1403,223,7,29719,684,1,31,2002,175,7
2634,138,10,742,211,5,13,2013,31,4
2054,308,10,11792,202,5,13,2008,48,2
1258,233,2,3375,463,4,30,2012,72,5
1972,163,5,24613,323,2,47,2013,187,4
2529,430,4,12084,584,10,48,2001,2,2
1680,184,6,26739,287,1,39,2002,26,4
2893,63,10,9662,423,8,19,2008,177,7
967,318,1,29332,132,4,37,2011,158,4
495,102,9,12167,309,2,16,2014,165,2
1732,159,7,29378,364,5,42,2011,140,2
2143,400,8,26580,342,9,34,2000,99,4
2597,318,5,187,407,1,5,2012,19,4
802,306,8,20979,513,10,2,2002,135,4
2817,374,3,26944,252,1,27,2008,189,4
134,87,2,26659,653,2,16,2000,83,4
1963,35,7,27787,459,1,29,2003,34,7
2105,96,3,1695,621,7,4,2000,132,5
2746,180,9,15547,584,9,21,2013,3,7
2312,364,3,23644,284,5,38,2021,68,6
2315,253,5,28027,186,3,25,2008,182,1
85,297,9,20119,503,5,44,2020,138,2
538,249,2,10253,696,4,32,2019,41,7
2539,97,6,8725,105,4,12,2015,125,7
2001,40,8,6270,477,1,32,2019,42,1
309,448,3,12905,480,10,38,2019,43,4
1479,353,5,10970,688,10,49,2005,146,5
2748,179,1,9850,85,5,33,2019,115,5
612,324,6,18684,305,4,12,2014,196,5
1609,239,8,6508,119,10,5,2016,127,3
1060,161,2,22858,429,5,10,2010,150,7
1443,367,9,7250,668,6,34,2002,51,5
2508,342,4,2096,341,2,22,2020,45,1
1093,336,8,22098,158,10,18,2021,34,5
995,330,5,21772,378,10,20,2005,109,2
1501,190,10,16093,222,5,42,2013,177,1
1779,421,4,1953,671,10,4,2014,6,5
2763,107,6,18687,472,7,5,2013,121,6
2587,215,8,13845,226,3,1,2018,61,3
1888,76,3,23493,320,10,22,2009,56,3
1899,144,4,4120,640,2,23,2000,156,2
1545,171,8,9992,434,5,5,2009,32,2
2820,71,4,24913,299,1,44,2017,128,3
468,22,6,13248,412,5,31,2015,21,1
1331,160,7,25875,513,3,50,2002,139,3
687,161,10,26005,99,1,5,2005,52,3
2986,351,4,11969,345,9,38,2020,48,3
1756,344,7,20492,92,9,26,2020,12,6
1288,358,1,29614,454,6,36,2008,47,6
2034,318,6,24218,134,9,2,2011,45,4
2808,7,8,8209,243,7,7,2004,140,1
2891,199,4,7635,403,9,29,2002,174,6
2164,10,8,2849,287,7,46,2005,174,4
1114,355,5,22933,447,1,11,2009,131,4
1820,31,3,18242,443,2,3,2002,173,1
1764,59,1,6960,286,6,8,2002,191,1
1099,347,5,10077,327,7,15,2017,183,5
1994,316,8,11854,379,1,42,2007,183,6
562,383,4,29793,677,9,5,2000,170,7
2672,150,9,12713,490,1,20,2008,29,5
464,123,3,10721,316,6,31,2017,30,1
1835,41,9,12810,640,1,6,2002,104,4
2186,435,10,9771,660,2,45,2011,34,4
2950,309,6,26311,251,9,29,2012,160,7
981,95,3,2231,108,10,7,2009,105,2
709,129,5,9504,104,8,34,2006,199,1
2943,361,3,13982,564,1,48,2019,179,7
2147,370,2,21768,548,7,41,2018,133,2
2521,130,8,25834,188,2,44,2008,119,6
2480,61,10,14145,186,5,18,2000,142,3
125,311,2,21386,101,7,21,2021,159,6
2486,439,6,25241,686,9,47,2014,160,1
2644,242,4,21856,592,2,2,2007,20,5
1290,318,7,768,130,2,6,2014,16,6
2989,235,8,20774,182,5,49,2013,158,2
1402,149,8,21407,137,3,30,2008,171,5
647,207,5,18355,530,1,34,2008,39,6
2874,188,10,3103,690,5,7,2009,102,2
2691,100,4,17143,175,5,22,2000,142,6
1530,255,1,19327,602,7,29,2021,187,6
1929,324,1,26963,650,6,42,2018,39,6
473,159,3,8148,513,7,34,2016,169,1
2862,68,4,23274,637,6,7,2000,46,5
63,58,6,24582,111,9,37,2009,102,5
2648,279,10,1403,118,5,28,2015,199,3
642,97,8,14723,159,8,2,2015,145,5
2235,373,2,26648,562,5,4,2003,115,2
2272,247,2,3120,210,5,26,2014,114,1
1409,307,8,23502,510,7,15,2002,33,2
2322,4,9,13895,77,2,12,2005,116,1
1981,310,1,22052,639,7,24,2011,56,2
579,364,3,13508,283,5,37,2017,180,7
1429,188,8,26433,693,9,1,2019,77,4
971,392,6,12658,626,9,14,2003,148,6
622,49,6,262,603,10,5,2020,176,2
2726,247,7,11849,551,2,4,2005,88,2
2330,308,5,21265,242,2,48,2010,187,6
90,129,6,15695,354,4,46,2001,116,4
608,21,9,3796,302,5,3,2001,16,5
895,321,4,1711,253,10,17,2001,7,1
2006,280,1,27493,690,4,43,2005,133,1
1500,359,2,29259,599,8,20,2016,134,5
2891,280,4,1795,508,10,49,2006,59,1
2051,208,10,27818,168,2,10,2012,182,4
930,180,5,1924,525,4,44,2016,42,3
1207,448,9,3144,139,3,4,2014,70,3
1133,164,10,11654,190,10,34,2011,195,5
1048,244,9,16513,513,6,31,2013,31,7
2973,73,5,28839,599,10,38,2019,127,5
901,279,4,21732,272,8,15,2014,30,4
1261,329,10,10603,541,9,27,2018,25,3
2384,321,8,22999,674,5,40,2019,120,5
2366,388,1,19283,191,4,37,2018,103,7
734,234,6,4858,696,6,22,2008,58,5
1170,417,8,22732,332,4,25,2016,189,3
1678,130,1,29091,259,10,15,2007,131,3
1396,377,3,18343,521,6,27,2018,124,6
559,396,7,484,365,6,1,2000,147,6
176,73,5,14513,326,9,23,2010,36,7
2492,73,3,13957,402,5,35,2010,48,5
2520,226,9,27746,640,3,22,2005,164,5
674,404,4,12131,189,7,5,2020,76,5
2401,193,6,18246,144,4,40,2002,7,3
88,356,4,22210,127,1,32,2012,16,7
1690,438,8,27925,261,3,28,2018,114,2
2692,86,7,1824,573,8,13,2000,155,4
1332,333,5,19530,690,10,43,2009,132,4
799,408,8,319,343,2,9,2013,79,6
647,172,7,17085,415,1,19,2016,100,7
2153,56,7,12490,349,8,27,2020,56,2
2804,375,7,28487,316,5,34,2020,121,6
530,180,4,14750,143,6,24,2008,92,1
1462,380,10,25982,532,3,30,2013,57,2
791,317,3,21400,611,10,6,2015,200,3
1857,211,5,7359,199,5,17,2014,151,2
29,349,7,10955,554,6,23,2015,169,3
655,89,1,22280,661,7,36,2016,181,1
2167,88,2,27702,322,4,16,2000,46,2
779,153,5,18239,339,4,11,2015,196,1
275,370,1,16117,162,1,44,2017,40,7
1387,354,5,3039,334,5,32,2002,197,5
2910,351,8,20830,300,3,12,2002,163,5
443,446,2,13292,135,8,11,2019,164,1
2786,109,2,24116,351,7,33,2008,162,3
1178,415,4,8650,404,3,45,2007,194,5
1254,310,3,27199,597,7,50,2021,77,7
911,66,6,12707,658,6,25,2021,154,5
487,73,10,2323,268,4,17,2013,63,4
967,347,7,23782,640,2,7,2008,69,2
2696,267,2,7474,401,6,27,2017,170,3
691,328,8,3336,115,1,6,2006,152,1
1801,110,5,29567,352,10,17,2019,55,3
1510,322,4,14512,346,6,42,2003,137,3
1471,448,3,27524,317,10,25,2004,181,4
1900,173,2,8787,246,8,27,2003,168,2
1994,46,4,1677,167,5,28,2000,80,5
1062,135,10,19656,130,8,36,2002,92,2
2099,80,4,1639,175,7,41,2021,89,6
2954,351,9,6751,319,6,47,2013,59,6
2662,181,6,26965,129,6,20,2019,50,1
1282,345,1,1808,258,5,20,2006,113,3
2129,5,2,6527,376,4,26,2007,41,1
605,20,4,19284,553,5,27,2005,119,1
1812,228,8,7576,464,9,12,2014,42,6
2907,317,6,5602,624,3,29,2016,133,6
1326,387,3,7557,433,1,44,2019,120,6
603,4,1,651,136,1,3,2015,31,5
1852,107,9,10344,213,8,31,2019,65,6
2936,259,6,22221,222,8,26,2018,75,6
487,354,3,16799,468,1,8,2011,16,3
1527,53,4,26196,623,9,42,2006,94,2
1551,1,9,27611,165,7,38,2016,26,7
1140,384,3,14462,130,6,26,2010,56,3
74,338,8,9733,604,1,12,2017,198,6
2602,357,7,16669,628,2,19,2011,97,6
520,288,10,1575,313,9,49,2001,22,3
2277,235,10,20010,381,8,22,2011,82,3
379,410,4,13392,337,1,2,2013,17,7
1013,327,7,27488,134,2,36,2010,49,7
2649,220,7,8468,605,6,36,2019,147,5
354,3,10,10615,608,10,47,2004,30,5
2366,177,1,16850,207,6,9,2019,96,2
1700,417,8,25764,197,10,31,2017,121,2
731,150,1,9159,460,8,39,2020,22,5
322,408,6,25469,247,5,18,2009,30,7
564,204,6,10675,612,10,23,2010,145,3
2601,107,2,3584,378,10,47,2008,123,4
853,232,8,16597,418,4,20,2000,36,6
2445,232,1,8923,118,8,41,2018,27,7
721,223,8,15539,256,9,48,2014,43,7
2869,308,3,18147,281,10,47,2014,158,1
2219,69,5,14779,299,5,49,2000,200,5
579,106,2,8517,620,1,16,2004,8,3
186,409,1,23695,249,8,11,2013,24,1
1849,283,2,12884,467,5,25,2013,6,1
1317,189,9,15382,235,7,48,2021,41,6
215,1,4,23642,488,5,13,2019,63,6
1770,412,4,145,585,6,14,2008,172,7
530,405,9,15270,388,5,34,2016,195,2
1334,8,5,23849,214,4,26,2004,53,7
1572,383,1,7838,355,10,37,2004,28,7
151,80,3,11397,469,6,36,2007,159,4
1725,66,8,5966,410,9,31,2008,54,4
2757,340,3,24837,302,6,30,2009,134,7
2093,177,9,8636,232,9,4,2002,155,1
2900,160,2,18806,383,1,26,2020,134,2
686,2,6,3957,481,8,22,2021,93,6
1801,419,4,12873,107,8,4,2017,125,7
1380,230,4,6369,663,8,36,2012,133,5
153,180,3,13962,492,3,11,2015,3,3
616,282,5,1116,383,2,8,2021,176,6
651,383,3,11401,366,1,47,2018,192,5
799,57,10,4162,187,1,49,2005,115,6
2092,357,10,14870,432,3,43,2019,110,5
2195,425,8,21174,349,6,46,2010,31,2
1487,349,1,1214,173,3,13,2012,95,4
2429,49,5,27853,213,8,25,2012,85,3
471,173,5,13514,328,7,45,2020,17,3
2900,316,4,2629,425,9,49,2009,177,7
1094,279,5,12110,433,6,27,2014,95,6
555,21,8,12360,600,5,49,2015,182,1
466,256,8,16187,227,7,45,2003,158,3
493,201,2,21967,441,6,40,2005,183,7
42,282,8,27312,604,7,11,2009,63,6
1674,251,2,17703,326,4,19,2018,157,6
390,425,9,859,143,7,12,2020,191,2
154,284,4,24052,343,9,20,2008,197,6
380,125,1,19217,496,5,30,2015,70,3
1027,20,1,23553,643,4,1,2012,129,3
1943,270,6,26528,542,7,6,2010,100,4
2374,447,1,14168,684,1,6,2010,167,3
1976,223,10,13940,215,2,30,2005,116,7
2617,337,3,29942,132,9,24,2016,173,4
2638,286,4,5518,430,7,37,2008,153,5
285,171,2,27421,656,2,6,2002,182,5
846,225,4,13128,503,9,23,2000,120,2
229,380,3,24429,315,1,2,2017,20,7
2738,126,10,21003,279,10,25,2012,175,4
737,292,6,21732,686,2,14,2020,8,5
1812,261,6,20582,403,2,15,2018,173,1
1085,392,5,5484,699,9,3,2015,118,6
1472,250,2,556,283,1,9,2005,65,3
371,105,2,14925,150,10,28,2001,56,1
294,36,2,7494,265,9,22,2014,117,1
1765,446,6,27076,364,3,45,2020,109,6
1243,354,8,21428,475,10,41,2014,114,7
1296,343,10,8168,608,7,1,2003,190,5
326,353,5,2620,194,3,42,2016,196,7
994,298,3,22217,269,8,13,2011,109,2
989,128,7,19198,649,1,49,2010,175,6
1004,19,10,13336,281,2,15,2005,32,5
1915,90,1,24773,635,2,18,2001,6,6
1716,92,10,18145,600,2,5,2009,132,1
2704,70,2,971,342,1,33,2007,105,1
1356,202,3,10424,536,5,46,2012,48,3
885,309,3,9602,127,1,31,2005,84,2
2274,100,10,19205,295,2,35,2009,114,3
189,423,10,16653,440,4,43,2008,32,7
1099,312,1,9773,367,8,30,2015,134,7
2488,314,3,17394,223,7,47,2011,52,5
2819,104,2,6408,614,7,2,2008,188,5
1426,281,1,25833,103,9,32,2013,193,5
510,152,1,8698,356,1,21,2010,20,4
2845,274,1,24874,452,3,35,2005,182,5
2187,30,2,25987,266,10,26,2013,30,5
216,366,9,8593,293,10,34,2021,141,2
1504,61,1,5871,681,5,43,2010,47,3
2520,187,6,13976,464,3,34,2004,59,7
1552,49,7,28391,116,3,46,2019,38,1
1659,94,6,10917,458,4,4,2014,64,3
2298,366,9,3661,443,3,10,2007,68,3
2083,409,5,4341,312,2,25,2009,149,7
872,225,9,26681,466,3,35,2004,125,2
1495,156,2,8773,533,6,20,2003,188,6
649,136,1,223,319,7,11,2014,176,7
2036,428,9,25397,324,2,8,2015,75,5
892,417,2,12304,321,2,13,2016,137,2
637,287,9,6583,389,2,24,2018,93,5
587,446,1,8966,189,6,28,2013,99,5
1791,117,9,489,84,2,13,2018,78,6
483,344,1,27932,261,1,23,2000,175,4
312,35,9,22971,237,4,45,2011,91,2
954,343,10,266,248,4,12,2000,34,5
1473,272,1,3562,212,3,4,2009,160,4
2580,138,4,14002,296,7,15,2003,48,6
1509,62,7,1167,657,7,33,2000,66,7
974,305,4,19252,248,7,47,2003,127,6
2237,404,4,28065,144,10,9,2017,1,6
1886,183,3,22257,473,1,47,2015,172,3
1997,77,10,20762,111,1,47,2005,171,2
885,137,9,11933,258,4,5,2021,138,2
199,157,8,15122,500,8,23,2006,7,2
2764,417,9,17671,228,9,15,2013,121,2
2610,444,4,4978,328,2,24,2008,169,7
1852,274,7,22586,244,4,11,2010,71,2
176,55,9,5514,420,10,43,2007,159,1
396,59,2,28702,341,10,18,2011,20,6
1996,442,4,27464,547,3,35,2016,174,7
2092,34,8,28929,392,1,35,2002,36,6
589,382,8,23975,559,5,50,2012,86,3
1389,262,1,28389,393,1,44,2002,90,4
2898,6,9,204,109,9,29,2005,105,3
1551,363,5,23900,188,2,30,2002,128,2
2456,163,2,19173,608,4,5,2021,132,6
637,144,7,8603,173,8,24,2015,167,6
1605,309,2,14615,128,2,50,2014,64,7
2277,229,7,29776,438,9,42,2000,57,2
801,116,3,13120,530,8,8,2013,132,1
2206,205,7,20255,339,6,2,2007,22,7
2136,57,6,16200,597,9,38,2008,100,5
1840,200,6,5946,480,10,41,2009,37,2
848,412,6,13163,575,10,49,2003,11,3
940,359,5,5290,130,9,7,2004,63,5
1713,227,8,11681,677,1,50,2001,104,3
2364,47,6,4900,605,5,24,2018,158,2
669,88,5,24549,470,9,9,2001,121,2
1139,226,1,13663,447,5,46,2016,87,7
2324,146,8,1737,331,9,44,2015,186,4
224,30,1,7910,503,7,9,2006,116,7
2749,96,10,9229,387,8,34,2013,142,2
887,108,5,28437,513,10,14,2007,107,2
1826,398,5,25179,177,3,2,2011,108,6
729,239,7,16045,393,8,7,2009,20,5
2923,109,5,24916,164,8,17,2001,197,3
2862,113,10,27445,207,2,34,2010,56,5
1585,150,7,19616,109,10,48,2000,65,4
1701,226,6,10074,375,9,27,2007,63,4
1898,324,8,10220,677,6,21,2016,11,2
1084,113,9,29445,446,6,33,2007,162,5
2961,445,2,13003,433,2,11,2017,133,4
2773,310,5,24922,412,5,31,2016,112,6
115,434,10,17793,441,2,31,2015,61,2
2253,90,9,17124,487,3,25,2004,22,2
2172,20,5,6348,113,8,38,2011,107,3
841,165,5,6255,108,7,7,2010,10,4
1671,442,1,9840,239,6,21,2001,116,3
2367,298,8,11540,97,3,12,2017,127,3
1124,79,10,29883,198,2,40,2007,181,5
1352,365,2,6362,302,3,21,2011,53,1
725,379,1,2262,410,5,21,2003,164,5
